Player,Team,Pos,G,AB,R,H,2B,3B,HR,RBI,BB,SO,SB,CS,AVG¡¿,OBP,SLG,OPS
" D'Arnaud, C",PIT,SS,48,143,17,31,6,2,0,6,4,36,12,2,0.217,0.242,0.287,0.528
" Everett, A",CLE,3B,34,60,9,13,1,0,0,1,5,14,1,0,0.217,0.277,0.233,0.51
" Lopez, J",FLA,2B,82,231,23,50,12,0,8,21,7,28,2,0,0.216,0.245,0.372,0.617
" Wood, B",PIT,SS,105,250,26,54,10,0,7,31,19,73,0,0,0.216,0.27,0.34,0.61
" Gonzalez, A",SD,2B,102,247,18,53,10,2,1,32,13,37,1,2,0.215,0.256,0.283,0.539
" Crowe, T",CLE,LF,15,28,6,6,1,0,0,2,4,9,3,0,0.214,0.313,0.25,0.563
" De La Rosa, R",LAD,P,12,14,1,3,0,0,0,0,1,1,0,0,0.214,0.267,0.214,0.481
" Janish, P",CIN,SS,114,336,27,72,14,1,0,23,18,46,3,2,0.214,0.259,0.262,0.521
" Ohlendorf, R",PIT,P,9,14,2,3,0,0,1,4,0,7,0,0,0.214,0.214,0.429,0.643
" Pina, M",KC,C,4,14,2,3,2,0,0,0,1,2,0,0,0.214,0.267,0.357,0.624
" Treanor, M",TEX,C,72,196,24,42,6,0,3,22,34,53,2,2,0.214,0.338,0.291,0.628
" Cust, J",PHI,OF,67,225,19,48,15,1,3,23,44,87,0,0,0.213,0.344,0.329,0.673
" Forsythe, L",SD,2B,62,150,12,32,9,1,0,12,12,33,3,1,0.213,0.281,0.287,0.568
" Mather, J",COL,RF,36,75,4,16,4,0,1,9,6,23,0,1,0.213,0.272,0.307,0.578
" Hamilton, M",STL,1B,38,47,5,10,3,0,0,4,4,16,0,0,0.213,0.275,0.277,0.551
" Miranda, J",ARI,1B,65,174,18,37,8,2,7,23,23,48,0,1,0.213,0.315,0.402,0.717
" Hernandez, D",ATL,3B,22,33,4,7,1,0,1,4,0,5,0,0,0.212,0.212,0.333,0.545
" Luebke, C",SD,P,44,33,3,7,0,0,0,0,2,16,0,0,0.212,0.257,0.212,0.469
" Barton, D",OAK,1B,67,236,27,50,13,0,0,21,39,47,2,1,0.212,0.325,0.267,0.592
" Greene, T",STL,2B,58,104,22,22,5,0,1,11,13,31,11,0,0.212,0.322,0.288,0.611
" Cooper, D",TOR,1B,27,71,9,15,7,0,2,12,7,14,0,0,0.211,0.284,0.394,0.678
" Hall, B",SF,2B,62,185,24,39,9,2,2,14,11,63,3,2,0.211,0.261,0.314,0.575
" Owings, M",ARI,P,31,19,2,4,0,0,0,1,0,8,0,0,0.211,0.211,0.211,0.421
" Spilborghs, R",COL,LF,98,200,22,42,8,1,3,22,19,49,2,2,0.21,0.283,0.305,0.588
" Bard, J",SEA,C,26,81,5,17,4,0,2,11,5,20,0,0,0.21,0.256,0.333,0.589
" Robinson, T",SEA,LF,44,143,12,30,12,0,2,14,8,61,1,0,0.21,0.25,0.336,0.586
" Flores, J",WSH,C,30,86,5,18,6,0,1,2,5,27,0,0,0.209,0.253,0.314,0.567
" Valbuena, L",CLE,2B,17,43,4,9,0,0,1,1,1,9,1,0,0.209,0.227,0.279,0.506
" Zimmermann, J",WSH,P,26,43,1,9,1,0,0,3,2,12,0,0,0.209,0.244,0.233,0.477
" Flowers, T",CWS,C,38,110,13,23,5,1,5,16,14,38,0,1,0.209,0.31,0.409,0.719
" Conger, H",LAA,C,59,177,14,37,8,0,6,19,17,37,0,0,0.209,0.282,0.356,0.638
" Gomes, J",WSH,LF,120,311,41,65,12,1,14,43,48,105,7,3,0.209,0.325,0.389,0.714
" Kendrick, K",PHI,P,34,24,1,5,0,0,0,0,2,9,0,0,0.208,0.269,0.208,0.478
" Young, M",ATL,LF,20,48,4,10,1,0,0,1,4,6,0,1,0.208,0.269,0.229,0.498
" Sanchez, J",SF,P,18,29,2,6,4,0,0,1,1,12,0,0,0.207,0.233,0.345,0.578
" Lopez, F",MIL,2B,48,141,12,29,4,0,2,11,8,35,1,1,0.206,0.247,0.277,0.523
" Bixler, B",WSH,LF,79,83,9,17,1,2,0,2,7,19,4,3,0.205,0.267,0.265,0.532
" Dyson, J",KC,CF,26,44,8,9,1,0,0,3,7,14,11,1,0.205,0.308,0.227,0.535
" Burriss, E",SF,2B,59,137,14,28,1,0,0,4,6,17,11,3,0.204,0.253,0.212,0.465
" Crawford, B",SF,SS,66,196,22,40,5,2,3,21,23,31,1,3,0.204,0.288,0.296,0.584
" Rosario, W",COL,C,16,54,6,11,3,1,3,8,2,20,0,0,0.204,0.228,0.463,0.691
" Stewart, C",SF,C,67,162,20,33,8,0,3,10,16,18,0,0,0.204,0.283,0.309,0.592
" Uribe, J",LAD,3B,77,270,21,55,12,0,4,28,17,60,2,0,0.204,0.264,0.293,0.557
" Pena, W",SEA,LF,39,113,15,23,3,0,7,15,5,39,0,0,0.204,0.25,0.416,0.666
" Tosoni, R",MIN,LF,60,172,20,35,7,1,5,22,14,42,0,2,0.203,0.275,0.343,0.618
" Gimenez, C",SEA,C,24,59,6,12,1,0,1,6,10,13,0,1,0.203,0.314,0.271,0.585
" Martinez, L",SD,C,22,59,7,12,1,1,1,10,8,14,1,0,0.203,0.309,0.305,0.614
" Sellers, J",LAD,2B,36,123,20,25,9,0,1,13,12,21,1,0,0.203,0.283,0.301,0.583
" Cameron, M",FLA,CF,78,237,27,48,10,0,9,27,28,59,1,0,0.203,0.285,0.359,0.643
" Pearce, S",PIT,1B,50,94,8,19,2,0,1,10,7,21,0,0,0.202,0.26,0.255,0.515
" Wise, D",TOR,CF,69,99,10,20,2,1,2,7,3,36,6,2,0.202,0.231,0.303,0.534
" Allen, B",OAK,1B,52,175,23,35,9,2,6,18,18,68,3,0,0.2,0.277,0.377,0.654
" Bedard, E",BOS,P,2,5,0,1,0,0,0,0,0,1,0,0,0.2,0.2,0.2,0.4
" Guthrie, J",BAL,P,3,5,0,1,1,0,0,0,0,2,0,0,0.2,0.2,0.4,0.6
" Izturis, C",BAL,SS,18,30,4,6,0,0,0,1,2,10,0,0,0.2,0.25,0.2,0.45
" Kearns, A",CLE,LF,57,150,18,30,5,1,2,7,18,48,0,4,0.2,0.302,0.287,0.589
" Leake, M",CIN,P,37,55,7,11,2,0,0,2,1,23,0,0,0.2,0.214,0.236,0.451
" Lee, C",PHI,P,34,75,6,15,2,0,2,7,1,26,1,0,0.2,0.208,0.307,0.514
" Lucy, D",CWS,C,6,10,1,2,1,0,0,1,1,5,0,0,0.2,0.273,0.3,0.573
" Navarro, E",LAA,1B,8,10,1,2,1,0,0,0,1,1,0,0,0.2,0.273,0.3,0.573
" Pineda, M",SEA,P,2,5,0,1,0,0,0,0,0,2,0,0,0.2,0.2,0.2,0.4
" Pomeranz, D",COL,P,4,5,0,1,0,0,0,0,0,3,0,0,0.2,0.2,0.2,0.4
" Sanches, B",FLA,P,37,5,0,1,0,0,0,0,0,2,0,0,0.2,0.2,0.2,0.4
" Satin, J",NYM,2B,15,25,3,5,1,0,0,2,1,11,0,0,0.2,0.259,0.24,0.499
" Sogard, E",OAK,3B,27,70,7,14,3,0,2,4,4,13,0,0,0.2,0.243,0.329,0.572
" Taylor, M",OAK,LF,11,30,4,6,0,0,1,1,5,11,0,0,0.2,0.314,0.3,0.614
" Teahen, M",TOR,3B,78,160,14,32,4,0,4,14,16,45,0,1,0.2,0.273,0.3,0.573
" Michaels, J",HOU,LF,89,156,10,31,9,0,2,10,11,31,1,0,0.199,0.256,0.295,0.551
" Tolbert, M",MIN,2B,87,207,22,41,10,2,0,11,11,31,3,2,0.198,0.252,0.266,0.518
" McCoy, M",TOR,2B,80,197,26,39,8,0,2,10,25,41,12,2,0.198,0.291,0.269,0.561
" Oeltjen, T",LAD,LF,61,71,10,14,1,1,2,6,13,30,6,0,0.197,0.322,0.324,0.646
" Whiteside, E",SF,C,82,213,14,42,8,2,4,17,18,59,2,1,0.197,0.264,0.31,0.574
" Inge, B",DET,3B,102,269,29,53,10,2,3,23,24,74,1,1,0.197,0.265,0.283,0.548
" Thames, M",LAD,LF,36,66,4,13,1,1,2,7,4,16,0,0,0.197,0.243,0.333,0.576
" Branyan, R",LAA,1B,68,127,11,25,7,0,5,14,18,41,2,0,0.197,0.295,0.37,0.665
" Saunders, J",ARI,P,30,61,2,12,1,0,0,4,2,15,0,0,0.197,0.222,0.213,0.435
" Rodriguez, L",SEA,2B,44,117,10,23,10,0,2,14,16,21,1,2,0.197,0.299,0.333,0.633
" Martinez, M",PHI,2B,88,209,25,41,5,2,3,24,18,35,3,0,0.196,0.258,0.282,0.54
" Peguero, C",SEA,LF,46,143,14,28,3,2,6,19,8,54,0,1,0.196,0.252,0.371,0.622
" Volstad, C",FLA,P,27,46,3,9,2,0,0,2,1,19,0,0,0.196,0.213,0.239,0.452
" Tatum, C",BAL,C,31,87,7,17,3,0,0,7,6,21,1,0,0.195,0.245,0.23,0.475
" Guyer, B",TB,RF,15,41,7,8,1,0,2,3,1,9,0,0,0.195,0.214,0.366,0.58
" Ka'aihue, K",OAK,1B,23,82,6,16,4,0,2,6,12,26,0,0,0.195,0.295,0.317,0.612
" Cantu, J",COL,1B,57,144,8,28,4,0,3,16,7,28,0,0,0.194,0.232,0.285,0.517
" Hill, K",CHC,C,46,134,15,26,3,1,2,9,14,40,1,0,0.194,0.268,0.276,0.545
" Johnson, E",TB,SS,70,160,20,31,7,2,4,17,14,53,6,7,0.194,0.257,0.338,0.595
" Lombardozzi Jr., S",WSH,2B,13,31,3,6,1,0,0,1,1,4,0,0,0.194,0.219,0.226,0.445
" Navarro, D",LAD,C,64,176,13,34,6,1,5,17,20,35,0,0,0.193,0.276,0.324,0.6
" Brignac, R",TB,SS,92,249,18,48,4,0,1,15,10,63,3,1,0.193,0.227,0.221,0.448
" Alvarez, P",PIT,3B,74,235,18,45,9,1,4,19,24,80,1,0,0.191,0.272,0.289,0.561
" Helms, W",ATL,3B,69,110,10,21,5,0,0,6,11,35,0,0,0.191,0.276,0.236,0.513
" Laird, B",NYY,3B,11,21,3,4,0,0,0,1,3,4,0,0,0.19,0.292,0.19,0.482
" Johnson, R",SD,C,67,179,9,34,6,1,3,16,14,58,3,0,0.19,0.259,0.285,0.544
" Hermida, J",SD,LF,30,58,5,11,2,1,2,9,7,26,0,0,0.19,0.288,0.362,0.65
" Wilson, B",LAA,C,57,111,5,21,8,0,1,8,10,16,0,2,0.189,0.252,0.288,0.54
" Nickeas, M",NYM,C,21,53,4,10,1,0,1,6,4,11,0,1,0.189,0.246,0.264,0.51
" Corporan, C",HOU,C,52,154,9,29,8,1,0,11,10,49,0,0,0.188,0.253,0.253,0.506
" De Jesus Jr., I",LAD,2B,17,32,2,6,0,0,0,1,2,11,0,0,0.188,0.235,0.188,0.423
" Figgins, C",SEA,LF,81,288,24,54,11,1,1,15,21,42,11,6,0.188,0.241,0.243,0.484
" Loewen, A",TOR,RF,14,32,4,6,1,0,1,4,3,13,0,0,0.188,0.297,0.313,0.61
" Murphy, D",FLA,3B,36,92,10,17,4,1,2,9,4,21,0,0,0.185,0.24,0.315,0.555
" Towles, J",HOU,C,54,147,11,27,7,0,3,11,13,26,0,0,0.184,0.256,0.293,0.549
" Amezaga, A",FLA,2B,40,77,6,14,1,0,0,4,7,14,0,0,0.182,0.247,0.195,0.442
" Blanton, J",PHI,P,11,11,1,2,0,0,0,2,0,3,0,0,0.182,0.182,0.182,0.364
" Brown, A",COL,RF,11,22,1,4,1,0,0,3,0,8,0,0,0.182,0.182,0.227,0.409
" Golson, G",NYY,CF,9,11,1,2,0,0,0,0,1,2,1,0,0.182,0.25,0.182,0.432
" Parrino, A",SD,2B,24,44,3,8,1,0,0,4,9,17,1,0,0.182,0.327,0.205,0.532
" Rodriguez, W",HOU,P,29,61,1,11,3,0,0,5,0,12,0,0,0.18,0.18,0.23,0.41
" Mesoraco, D",CIN,C,18,50,5,9,3,0,2,6,3,10,0,0,0.18,0.226,0.36,0.586
" Patterson, E",SD,CF,47,89,8,16,2,1,2,8,12,22,8,2,0.18,0.272,0.292,0.564
" Vazquez, J",FLA,P,34,56,5,10,1,0,0,2,2,10,0,0,0.179,0.207,0.196,0.403
" Counsell, C",MIL,SS,107,157,19,28,2,1,1,9,20,21,2,1,0.178,0.28,0.223,0.503
" Cunningham, A",SD,RF,52,90,12,16,6,1,3,9,9,17,1,0,0.178,0.257,0.367,0.624
" Angle, M",BAL,CF,31,79,12,14,4,0,1,7,12,13,11,1,0.177,0.293,0.266,0.559
" Kozma, P",STL,2B,16,17,2,3,1,0,0,1,4,4,0,0,0.176,0.333,0.235,0.569
" Recker, A",OAK,C,5,17,3,3,1,0,0,0,4,7,0,0,0.176,0.333,0.235,0.569
" Shoppach, K",TB,C,87,221,23,39,3,0,11,22,19,79,0,0,0.176,0.268,0.339,0.607
" Tekotte, B",SD,CF,19,34,1,6,1,1,0,1,4,21,2,1,0.176,0.263,0.265,0.528
" Schneider, B",PHI,C,41,125,11,22,4,0,2,9,11,35,0,0,0.176,0.246,0.256,0.502
" Lohse, K",STL,P,33,63,3,11,2,0,0,3,1,17,0,0,0.175,0.188,0.206,0.394
" Mathis, J",LAA,C,93,247,18,43,12,0,3,22,15,75,1,2,0.174,0.225,0.259,0.484
" Marquis, J",ARI,P,26,46,3,8,1,0,0,3,0,14,0,0,0.174,0.174,0.196,0.37
" Langerhans, R",SEA,LF,19,52,6,9,0,0,3,6,11,22,0,1,0.173,0.317,0.346,0.664
" Lowe, D",ATL,P,32,52,4,9,4,0,1,7,4,18,0,0,0.173,0.232,0.308,0.54
" LaRoche, A",WSH,1B,43,151,15,26,4,0,3,15,25,37,1,0,0.172,0.288,0.258,0.546
" Powell, L",OAK,C,36,111,10,19,3,0,1,4,11,32,0,0,0.171,0.246,0.225,0.471
" Phillips, K",SD,C,36,76,9,13,3,0,2,10,8,19,0,0,0.171,0.259,0.289,0.548
" Nix, J",TOR,3B,46,136,15,23,5,1,4,16,12,42,4,1,0.169,0.245,0.309,0.554
" Butera, D",MIN,C,93,234,19,39,9,1,2,23,11,42,0,0,0.167,0.21,0.239,0.449
" Durango, L",HOU,LF,2,6,0,1,0,0,0,1,1,1,0,0,0.167,0.286,0.167,0.452
" Enright, B",ARI,P,8,12,1,2,0,0,1,2,2,2,0,0,0.167,0.286,0.417,0.702
" Masterson, J",CLE,P,2,6,0,1,0,0,0,0,0,2,0,0,0.167,0.167,0.167,0.333
" Milone, T",WSH,P,5,6,1,1,0,0,1,3,0,1,0,0,0.167,0.167,0.667,0.833
" Molina, G",NYY,C,3,6,0,1,1,0,0,0,0,0,0,0,0.167,0.167,0.333,0.5
" Moore, A",SEA,C,2,6,0,1,1,0,0,0,0,2,0,0,0.167,0.167,0.333,0.5
" Porcello, R",DET,P,3,6,0,1,0,0,0,0,0,3,0,0,0.167,0.167,0.167,0.333
" Romero, R",TOR,P,2,6,0,1,0,0,0,2,0,2,0,0,0.167,0.167,0.167,0.333
" Rottino, V",FLA,LF,8,12,1,2,0,0,0,0,2,4,0,0,0.167,0.286,0.167,0.452
" Schwinden, C",NYM,P,4,6,1,1,0,0,0,0,1,2,0,0,0.167,0.286,0.167,0.452
" Bell, J",BAL,3B,26,61,6,10,0,0,0,6,4,25,0,0,0.164,0.215,0.164,0.379
" Chacin, J",COL,P,32,61,3,10,1,0,0,4,1,12,0,0,0.164,0.19,0.18,0.371
" Wolf, R",MIL,P,31,61,2,10,3,0,0,0,0,25,0,0,0.164,0.177,0.213,0.391
" Narveson, C",MIL,P,29,49,2,8,2,0,0,5,3,19,0,0,0.163,0.212,0.204,0.416
" Happ, J",HOU,P,28,43,3,7,1,0,1,4,3,17,0,0,0.163,0.217,0.256,0.473
" Emaus, B",NYM,2B,14,37,2,6,0,0,0,1,4,9,0,0,0.162,0.262,0.162,0.424
" Billingsley, C",LAD,P,30,56,4,9,3,0,1,4,4,23,0,0,0.161,0.217,0.268,0.485
" Coleman, C",CHC,P,21,25,1,4,1,1,0,0,0,6,0,0,0.16,0.16,0.28,0.44
" Hamels, C",PHI,P,32,69,2,11,0,1,0,3,3,33,0,1,0.159,0.194,0.188,0.383
" Dunn, A",CWS,1B,122,415,36,66,16,0,11,42,75,177,0,1,0.159,0.292,0.277,0.569
" Myers, B",HOU,P,32,63,3,10,1,0,0,0,4,22,0,0,0.159,0.209,0.175,0.384
" Boggs, B",MIL,LF,16,19,4,3,0,0,2,2,3,8,1,0,0.158,0.273,0.474,0.746
" Johnson, J",FLA,P,9,19,1,3,0,0,0,4,2,10,0,0,0.158,0.238,0.158,0.396
" Millwood, K",COL,P,9,19,3,3,0,0,2,3,1,8,0,0,0.158,0.2,0.474,0.674
" Romine, A",NYY,C,9,19,2,3,0,0,0,0,1,5,0,0,0.158,0.2,0.158,0.358
" Mitchell, R",LAD,3B,25,51,5,8,1,0,2,3,7,10,0,0,0.157,0.259,0.294,0.553
" Stewart, I",COL,3B,48,122,14,19,6,1,0,6,14,37,3,2,0.156,0.243,0.221,0.464
" Carpenter, C",STL,P,32,71,2,11,3,0,0,5,2,25,0,0,0.155,0.178,0.197,0.375
" Phelps, C",CLE,2B,35,71,10,11,2,1,1,6,8,17,1,0,0.155,0.241,0.254,0.494
" Amarista, A",LAA,2B,23,52,2,8,3,1,0,5,2,8,0,0,0.154,0.182,0.25,0.432
" Baker, J",FLA,C,16,13,0,2,0,0,0,1,2,3,0,0,0.154,0.267,0.154,0.421
" Castillo, W",CHC,C,4,13,0,2,0,0,0,0,0,4,0,0,0.154,0.154,0.154,0.308
" Federowicz, T",LAD,C,7,13,0,2,0,0,0,1,2,4,0,0,0.154,0.313,0.154,0.466
" Stairs, M",WSH,1B,56,65,4,10,1,0,0,2,9,23,0,0,0.154,0.257,0.169,0.426
" Marcum, S",MIL,P,31,59,4,9,2,0,1,6,4,21,0,0,0.153,0.219,0.237,0.456
" Hammel, J",COL,P,32,46,3,7,1,0,1,4,1,15,0,0,0.152,0.17,0.239,0.409
" Ransom, C",ARI,3B,12,33,3,5,2,0,1,4,3,9,1,0,0.152,0.243,0.303,0.546
" Colvin, T",CHC,LF,80,206,17,31,8,3,6,20,14,58,0,0,0.15,0.204,0.306,0.509
" Collmenter, J",ARI,P,29,40,2,6,0,0,0,1,2,16,0,0,0.15,0.209,0.15,0.359
" Saunders, M",SEA,CF,58,161,16,24,5,0,2,8,12,56,6,2,0.149,0.207,0.217,0.424
" Stauffer, T",SD,P,31,54,2,8,0,0,0,6,1,19,0,0,0.148,0.161,0.148,0.309
" Wilson, M",SEA,LF,8,27,0,4,1,0,0,3,1,7,0,0,0.148,0.179,0.185,0.364
" Cook, A",COL,P,22,34,1,5,0,0,0,2,0,11,0,0,0.147,0.147,0.147,0.294
" Rivera, R",MIN,C,45,104,9,15,3,0,1,5,8,32,0,0,0.144,0.211,0.202,0.412
" Gimenez, H",LAD,C,4,7,0,1,0,0,0,0,0,3,0,0,0.143,0.143,0.143,0.286
" Greinke, Z",MIL,P,27,49,6,7,0,0,1,1,3,9,1,0,0.143,0.192,0.204,0.396
" Hernandez, F",SEA,P,2,7,0,1,0,0,0,0,0,2,0,0,0.143,0.143,0.143,0.286
" Hudson, K",BAL,LF,14,28,3,4,0,0,0,2,0,6,2,0,0.143,0.143,0.143,0.286
" McClellan, K",STL,P,43,35,3,5,1,0,0,4,1,12,0,0,0.143,0.167,0.171,0.338
" Rizzo, A",SD,1B,49,128,9,18,8,1,1,9,21,46,2,1,0.141,0.281,0.242,0.523
" Nieves, W",ATL,C,20,50,2,7,2,0,0,0,3,12,0,0,0.14,0.189,0.18,0.369
" Wells, R",CHC,P,22,43,2,6,0,0,0,1,1,13,0,0,0.14,0.159,0.14,0.299
" Moseley, D",SD,P,18,29,0,4,0,0,0,0,1,11,0,0,0.138,0.167,0.138,0.305
" Cain, M",SF,P,34,66,5,9,1,0,1,6,3,30,0,0,0.136,0.171,0.197,0.368
" Carter, C",OAK,1B,15,44,2,6,0,0,0,0,2,20,0,0,0.136,0.174,0.136,0.31
" Lugo, J",ATL,2B,22,44,3,6,0,0,0,3,4,11,0,0,0.136,0.208,0.136,0.345
" Nicasio, J",COL,P,11,22,0,3,2,0,0,0,0,16,0,0,0.136,0.136,0.227,0.364
" Dickey, R",NYM,P,31,59,0,8,0,0,0,2,1,11,0,0,0.136,0.15,0.136,0.286
" Cousins, S",FLA,CF,48,52,5,7,1,0,1,4,6,21,1,1,0.135,0.224,0.212,0.436
" Bowker, J",PHI,LF,31,30,0,4,1,0,0,2,2,11,0,1,0.133,0.188,0.167,0.354
" McPherson, D",CWS,3B,11,15,1,2,0,0,0,0,0,7,0,0,0.133,0.133,0.133,0.267
" Norris, B",HOU,P,31,53,3,7,2,0,0,5,1,25,0,0,0.132,0.145,0.17,0.315
" Kennedy, I",ARI,P,32,61,3,8,3,0,0,4,4,24,0,0,0.131,0.197,0.18,0.377
" Martinez, O",CWS,SS,20,23,0,3,0,0,0,1,0,9,0,0,0.13,0.13,0.13,0.261
" Cabrera, E",SD,SS,2,8,1,1,0,0,0,0,1,3,2,0,0.125,0.222,0.125,0.347
" Florimon, P",BAL,SS,4,8,1,1,1,0,0,2,1,6,0,0,0.125,0.222,0.25,0.472
" Head, J",CLE,RF,10,24,2,3,1,0,0,1,0,5,1,0,0.125,0.16,0.167,0.327
" Lewis, C",TEX,P,3,8,0,1,1,0,0,0,0,2,0,0,0.125,0.125,0.25,0.375
" Moore, J",LAA,LF,8,8,3,1,0,0,0,0,0,2,0,0,0.125,0.125,0.125,0.25
" Reynolds, G",COL,P,13,8,0,1,0,0,0,0,0,4,0,0,0.125,0.125,0.125,0.25
" Romine, A",LAA,3B,10,16,2,2,0,0,0,0,1,6,1,0,0.125,0.176,0.125,0.301
" Russell, J",CHC,P,59,8,0,1,0,0,0,0,0,3,0,0,0.125,0.125,0.125,0.25
" Surkamp, E",SF,P,6,8,0,1,0,0,0,1,1,5,0,0,0.125,0.222,0.125,0.347
" Sanchez, A",FLA,P,31,57,1,7,0,0,0,3,4,23,0,0,0.123,0.18,0.123,0.303
" Halladay, R",PHI,P,31,74,3,9,2,0,0,3,2,35,0,0,0.122,0.145,0.149,0.293
" Lyles, J",HOU,P,19,25,2,3,0,0,0,0,2,9,0,0,0.12,0.185,0.12,0.305
" Johnson, D",TB,1B,31,84,7,10,1,0,2,4,6,18,0,0,0.119,0.187,0.202,0.389
" Bumgarner, M",SF,P,34,59,5,7,4,0,0,3,5,18,0,0,0.119,0.188,0.186,0.374
" Hand, B",FLA,P,10,17,1,2,0,0,0,1,0,7,0,0,0.118,0.118,0.118,0.235
" Holm, S",MIN,C,6,17,1,2,1,0,0,0,1,4,0,0,0.118,0.167,0.176,0.343
" Lobaton, J",TB,C,15,34,2,4,1,0,0,0,4,8,0,0,0.118,0.231,0.147,0.378
" Hudson, T",ATL,P,32,69,4,8,1,0,1,4,4,20,0,0,0.116,0.164,0.174,0.338
" Gamel, M",MIL,1B,10,26,1,3,1,0,0,2,1,4,0,0,0.115,0.148,0.154,0.302
" Volquez, E",CIN,P,18,26,2,3,0,0,0,0,1,13,0,0,0.115,0.148,0.115,0.264
" Kuroda, H",LAD,P,30,61,2,7,0,0,0,1,4,20,0,0,0.115,0.169,0.115,0.284
" Jimenez, U",CLE,P,20,35,0,4,0,0,0,3,2,18,0,0,0.114,0.162,0.114,0.276
" LeCure, S",CIN,P,40,9,0,1,1,0,0,0,1,5,0,0,0.111,0.2,0.222,0.422
" Minor, M",ATL,P,15,27,1,3,2,0,0,0,3,15,0,0,0.111,0.2,0.185,0.385
" Snyder, B",CHC,RF,8,9,1,1,0,0,0,0,0,6,0,0,0.111,0.111,0.111,0.222
" Pelfrey, M",NYM,P,31,55,1,6,2,0,0,4,4,14,0,0,0.109,0.169,0.145,0.315
" Gee, D",NYM,P,29,46,3,5,0,0,0,4,2,22,0,0,0.109,0.16,0.109,0.269
" Maholm, P",PIT,P,24,46,1,5,0,0,0,1,3,22,0,0,0.109,0.163,0.109,0.272
" Brown, D",PIT,C,11,28,2,3,0,0,0,0,1,10,1,0,0.107,0.138,0.107,0.245
" Gorzelanny, T",WSH,P,29,28,2,3,0,0,0,1,2,13,0,0,0.107,0.167,0.107,0.274
" Richard, C",SD,P,18,28,0,3,1,0,0,2,1,12,0,0,0.107,0.138,0.143,0.281
" Jurrjens, J",ATL,P,23,47,0,5,0,0,0,1,1,13,0,0,0.106,0.125,0.106,0.231
" Westbrook, J",STL,P,33,47,2,5,2,0,1,8,3,23,0,0,0.106,0.16,0.213,0.373
" Arroyo, B",CIN,P,35,57,1,6,2,0,0,2,1,27,0,0,0.105,0.121,0.14,0.261
" Detwiler, R",WSH,P,15,19,0,2,0,0,0,1,0,3,0,0,0.105,0.105,0.105,0.211
" Karstens, J",PIT,P,28,48,2,5,1,0,0,2,3,28,0,0,0.104,0.157,0.125,0.282
" Almonte, E",MIL,RF,16,29,1,3,0,0,1,3,0,4,0,0,0.103,0.103,0.207,0.31
" Mota, G",SF,P,50,10,0,1,1,0,0,0,0,2,0,0,0.1,0.1,0.2,0.3
" Pena, R",NYY,SS,23,40,5,4,0,0,1,4,2,11,0,0,0.1,0.159,0.175,0.334
" Rosales, A",OAK,2B,24,61,5,6,0,0,2,8,4,13,0,0,0.098,0.162,0.197,0.358
" Garcia, J",STL,P,30,62,3,6,0,0,1,6,1,18,0,0,0.097,0.111,0.145,0.256
" Garza, M",CHC,P,30,64,2,6,0,0,0,1,1,42,0,0,0.094,0.121,0.094,0.215
" Eovaldi, N",LAD,P,10,11,1,1,0,0,0,0,1,9,0,0,0.091,0.167,0.091,0.258
" McDonald, J",PIT,P,31,55,3,5,1,0,0,3,3,29,0,0,0.091,0.138,0.109,0.247
" Harang, A",SD,P,28,56,3,5,1,0,0,1,0,23,0,0,0.089,0.089,0.107,0.196
" Nolasco, R",FLA,P,31,56,5,5,2,0,0,1,3,22,0,0,0.089,0.15,0.125,0.275
" Lannan, J",WSH,P,31,57,3,5,0,0,1,5,3,24,0,0,0.088,0.133,0.14,0.274
" Correia, K",PIT,P,25,46,0,4,2,0,0,3,1,19,0,0,0.087,0.106,0.13,0.237
" Dempster, R",CHC,P,34,58,1,5,0,0,0,0,1,19,0,0,0.086,0.102,0.086,0.188
" Lilly, T",LAD,P,32,58,0,5,2,0,0,4,0,13,1,1,0.086,0.086,0.121,0.207
" Lincoln, B",PIT,P,13,12,1,1,1,0,0,1,1,5,0,0,0.083,0.154,0.167,0.321
" Rodriguez, J",PIT,SS,7,12,1,1,0,0,0,1,1,8,0,0,0.083,0.214,0.083,0.298
" Lincecum, T",SF,P,32,61,0,5,0,0,0,1,3,30,0,0,0.082,0.125,0.082,0.207
" Morton, C",PIT,P,29,50,0,4,3,0,0,2,1,29,0,0,0.08,0.094,0.14,0.234
" Oswalt, R",PHI,P,23,38,2,3,0,0,0,2,4,14,0,0,0.079,0.167,0.079,0.246
" Miley, W",ARI,P,8,13,1,1,0,0,0,1,2,2,0,0,0.077,0.2,0.077,0.277
" White, A",COL,P,7,13,1,1,1,0,0,0,0,6,0,0,0.077,0.077,0.154,0.231
" Capuano, C",NYM,P,34,56,2,4,2,0,0,0,0,33,0,0,0.071,0.071,0.107,0.179
" Latos, M",SD,P,29,56,3,4,1,0,1,1,1,28,0,0,0.071,0.103,0.143,0.246
" Beachy, B",ATL,P,24,43,0,3,0,0,0,1,1,22,0,0,0.07,0.091,0.07,0.161
" Carpenter, M",STL,3B,7,15,0,1,1,0,0,0,4,4,0,0,0.067,0.263,0.133,0.396
" Lopez, R",CHC,P,25,30,1,2,0,0,0,0,1,11,0,0,0.067,0.097,0.067,0.163
" Sosa, H",HOU,P,10,15,3,1,1,0,0,0,2,8,0,0,0.067,0.176,0.133,0.31
